slice_file_name,fsID,start,end,salience,fold,classID,class,comment
95077-5-0-0.wav,328658,0.0,3.13725,1,2,1,Engine_rev,Urban sound Engine data
62567-5-0-1.wav,330003,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
62567-5-0-0.wav,345372,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
106015-5-0-19.wav,341230,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-28.wav,382753,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
141240-5-0-0.wav,329227,0.0,3.05,1,2,1,Engine_rev,Urban sound Engine data
78651-5-0-7.wav,307530,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-14.wav,361900,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39884-5-0-2.wav,348595,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
16692-5-0-5.wav,316422,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
62564-5-0-8.wav,374284,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17853-5-0-1.wav,311319,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113216-5-0-2.wav,332304,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
106015-5-0-2.wav,394759,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
107228-5-0-1.wav,385856,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
103438.wav,361862,0.0,14.0260770975057,1,2,1,Engine_rev,Urban sound Engine data
113205-5-1-6.wav,388504,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
81068-5-0-3.wav,330989,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
151877-5-0-0.wav,314273,0.0,1.40975056689342,1,2,1,Engine_rev,Urban sound Engine data
149193-5-0-4.wav,327801,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
156358-5-0-0.wav,390356,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-2.wav,370488,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
195451-5-0-13.wav,371862,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39854.wav,371991,0.0,160.255963718821,1,2,1,Engine_rev,Urban sound Engine data
39856-5-0-16.wav,391983,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113203-5-1-1.wav,314634,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
166101.wav,389037,0.0,55.5102947845805,1,2,1,Engine_rev,Urban sound Engine data
195451-5-0-6.wav,303149,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
94632-5-0-2.wav,319104,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17853-5-0-13.wav,307901,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
44737-5-0-0.wav,338876,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
209992-5-2-87.wav,306836,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
94632-5-0-6.wav,393012,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
176638-5-0-1.wav,376708,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
23219-5-1-2.wav,356828,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
128160-5-0-13.wav,351381,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
195451-5-0-2.wav,315372,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39856-5-0-12.wav,360134,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39847-5-0-10.wav,373972,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
195451-5-0-17.wav,358325,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
156358-5-0-4.wav,301501,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
94632-5-1-26.wav,318873,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
149193-5-0-0.wav,389424,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
152908.wav,381688,0.0,30.597052154195,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-6.wav,340602,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
107228-5-0-5.wav,355152,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
106015-5-0-6.wav,334498,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113205-5-1-2.wav,303154,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
mudit2.wav,360726,0.0,6.98920634920635,1,2,1,Engine_rev,Urban sound Engine data
17592-5-1-1.wav,361250,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
12812-5-0-0.wav,301253,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39884-5-0-6.wav,357668,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17853-5-0-5.wav,345030,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
166101-5-3-0.wav,362472,0.0,3.22,1,2,1,Engine_rev,Urban sound Engine data
16692-5-0-1.wav,332287,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
50668-5-0-1.wav,359821,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-10.wav,356589,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
78651-5-0-3.wav,319035,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
62567-5-0-4.wav,348300,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
168846-5-0-2.wav,317898,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
62567-5-0-5.wav,352440,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-11.wav,329297,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
106015-5-0-20.wav,334559,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
78651-5-0-2.wav,371903,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
50668-5-0-0.wav,343025,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
16692-5-0-0.wav,338265,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17853-5-0-4.wav,342247,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39884-5-0-7.wav,305304,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
12812-5-0-1.wav,384914,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17592-5-1-0.wav,314922,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113203-5-5-0.wav,314288,0.0,3.2570625,1,2,1,Engine_rev,Urban sound Engine data
113205-5-1-3.wav,325561,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
103438-5-0-2.wav,312767,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
106015-5-0-7.wav,341338,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
107228-5-0-4.wav,345978,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
23218-5-0-0.wav,349905,0.0,1.52,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-7.wav,343412,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39847-5-1-0.wav,376521,0.0,2.8,1,2,1,Engine_rev,Urban sound Engine data
94710-5-1-0.wav,311042,0.0,2.08560090702948,1,2,1,Engine_rev,Urban sound Engine data
149193-5-0-1.wav,344904,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
102858.wav,340550,0.0,15.0,1,2,1,Engine_rev,Urban sound Engine data
156358-5-0-5.wav,348424,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
195451-5-0-16.wav,398633,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
26184-5-3-0.wav,384808,0.0,2.59873015873016,1,2,1,Engine_rev,Urban sound Engine data
39847-5-0-11.wav,309053,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39856-5-0-13.wav,351240,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
195451-5-0-3.wav,380920,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
209992-5-2-79.wav,341185,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
128160-5-0-12.wav,370258,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
176638-5-0-0.wav,309928,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
26184-5-1-0.wav,371591,0.0,1.02741496598639,1,2,1,Engine_rev,Urban sound Engine data
17853-5-0-14.wav,319247,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
176638-5-0-2.wav,327887,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
128160-5-0-10.wav,342276,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
201988-5-0-18.wav,366767,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
23219-5-1-1.wav,366852,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
195451-5-0-1.wav,361906,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
146186-5-0-8.wav,305713,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
195451-5-0-14.wav,304680,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39847.wav,334857,0.0,47.679977324263,1,2,1,Engine_rev,Urban sound Engine data
39856-5-0-11.wav,350322,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39884.wav,310427,0.0,34.709375,1,2,1,Engine_rev,Urban sound Engine data
149193-5-0-3.wav,342295,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
94632-5-1-19.wav,319716,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-5.wav,391539,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
144007-5-1-10.wav,378242,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
103438-5-0-0.wav,346710,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
50668-5-2-0.wav,351303,0.0,0.788253968253968,1,2,1,Engine_rev,Urban sound Engine data
107228-5-0-6.wav,371947,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
106015-5-0-5.wav,310109,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113205-5-1-1.wav,361490,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
81068-5-0-4.wav,314200,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
186936-5-0-0.wav,359907,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
156358.wav,396566,0.0,23.088,1,2,1,Engine_rev,Urban sound Engine data
39884-5-0-5.wav,342819,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17592-5-1-2.wav,345174,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
16692-5-0-2.wav,358496,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17853-5-0-6.wav,318949,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
50668-5-0-2.wav,312921,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17578-5-0-8.wav,365772,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
78651-5-0-0.wav,307066,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39852-5-0-1.wav,353044,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-13.wav,371968,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
62567-5-0-7.wav,350089,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113203-5-7-0.wav,373964,0.0,1.03764583333333,1,2,1,Engine_rev,Urban sound Engine data
154758-5-0-18.wav,324107,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
168846-5-0-0.wav,394997,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
154758-5-0-19.wav,306194,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
168846-5-0-1.wav,358185,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
166101-5-1-0.wav,307281,0.0,2.08850340136054,1,2,1,Engine_rev,Urban sound Engine data
62567-5-0-6.wav,348968,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
78651-5-0-1.wav,383621,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39852-5-0-0.wav,348176,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-12.wav,368776,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
154758.wav,313130,0.0,52.544,1,2,1,Engine_rev,Urban sound Engine data
17578-5-0-9.wav,355692,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
49769.wav,327648,0.0,22.5930158730159,1,2,1,Engine_rev,Urban sound Engine data
17853-5-0-7.wav,360740,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
16692-5-0-3.wav,312488,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17592-5-1-3.wav,331150,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39884-5-0-4.wav,334477,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
12812-5-0-2.wav,340770,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
26184.wav,362006,0.0,25.6851020408163,1,2,1,Engine_rev,Urban sound Engine data
113205-5-1-0.wav,382483,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
186936-5-0-1.wav,307158,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
81068-5-0-5.wav,396286,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
106015-5-0-4.wav,333593,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
107228-5-0-7.wav,346594,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113216-5-0-4.wav,395235,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
103438-5-0-1.wav,329514,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
94632-5-1-18.wav,300625,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
144007-5-1-11.wav,336853,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113202-5-0-4.wav,311790,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
156358-5-0-6.wav,332417,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
149193-5-0-2.wav,345385,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
94632-5-1-30.wav,308038,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39852.wav,391338,0.0,8.44798185941043,1,2,1,Engine_rev,Urban sound Engine data
39847-5-0-12.wav,344329,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39856-5-0-10.wav,309058,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
195451-5-0-15.wav,363882,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
146186-5-0-9.wav,337712,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
195451-5-0-0.wav,306485,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
23219-5-1-0.wav,315851,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
201988-5-0-19.wav,360028,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
123685-5-0-8.wav,324160,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
128160-5-0-11.wav,304416,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
209992-5-2-91.wav,370634,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17853-5-0-15.wav,377066,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
143604-5-0-0.wav,311541,0.0,2.36664399092971,1,2,1,Engine_rev,Urban sound Engine data
187075-5-0-3.wav,388600,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17578-5-0-28.wav,314058,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
106014-5-0-0.wav,353832,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
17578-5-0-14.wav,392610,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
168846-5-1-6.wav,387614,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
62566-5-2-0.wav,379143,0.0,2.90646258503401,1,2,1,Engine_rev,Urban sound Engine data
103258-5-0-10.wav,346440,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
103249-5-0-12.wav,363415,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
62567-5-1-1.wav,319318,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
6988-5-0-5.wav,309711,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
128160-5-0-1.wav,327293,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
177592-5-0-7.wav,374048,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
168846-5-1-12.wav,355591,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
15544-5-0-17.wav,342319,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
26184-5-4-2.wav,313105,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
146186-5-0-13.wav,354686,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
62566-5-0-2.wav,364611,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
176787-5-0-26.wav,386502,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
144068-5-0-9.wav,372699,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
78651-5-0-10.wav,330987,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
50668-5-5-0.wav,319747,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
102857-5-0-30.wav,354110,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39847-5-0-4.wav,304465,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
102857-5-0-4.wav,351403,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
102857-5-0-24.wav,348687,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
39854-5-1-0.wav,315935,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
102857-5-0-18.wav,367798,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
111386-5-1-8.wav,377545,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
119455-5-0-7.wav,335868,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
152908-5-0-8.wav,308703,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
154758-5-0-5.wav,327771,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
209864-5-0-0.wav,383193,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
103249-5-0-0.wav,320679,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
23219-5-0-7.wav,384017,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113203-5-0-0.wav,325249,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
113203-5-0-1.wav,369356,0.0,4.0,1,2,1,Engine_rev,Urban sound Engine data
