slice_file_name,fsID,start,end,salience,fold,classID,class
46918.wav,,0,14.74036281,1,2,3,engine idling
49769.wav,,0,22.59301587,1,2,3,engine idling
50454.wav,,0,4.878666667,1,2,3,engine idling
50455.wav,,0,4.244,1,2,3,engine idling
50661.wav,,0,14.90721088,1,2,3,engine idling
50668.wav,,0,59.11800454,1,2,3,engine idling
50898.wav,,0,4.777278912,1,2,3,engine idling
62564.wav,,0,32.67410431,1,2,3,engine idling
62566.wav,,0,59.77043084,1,2,3,engine idling
62567.wav,,0,50.70820862,1,2,3,engine idling
78651.wav,,0,39.78977324,1,2,3,engine idling
81068.wav,,0,47.01011338,1,2,3,engine idling
89724.wav,,0,19.93151927,1,2,3,engine idling
89948.wav,,0,11.03968254,1,2,3,engine idling
91209.wav,,0,30.625,1,2,3,engine idling
91533.wav,,0,11.521875,1,2,3,engine idling
94632.wav,,0,208.9996825,1,2,3,engine idling
94710.wav,,0,25.32528345,1,2,3,engine idling
107090.wav,239075.0,0,40.58848073,1,0,1,car horn
117536.wav,246875.0,0,396.8684354,1,0,1,car horn
118070.wav,247402.0,0,2.346666667,1,0,1,car horn
118496.wav,242447.0,0,3.84,1,0,1,car horn
125520.wav,283833.0,0,8.130416667,1,0,1,car horn
138465.wav,261817.0,0,28.0,1,0,1,car horn
138468.wav,217174.0,0,5.0,1,0,1,car horn
143115.wav,204396.0,0,120.832,1,0,1,car horn
14524.wav,277689.0,0,52.92645833,1,0,1,car horn
145577.wav,250503.0,0,1.434671202,1,0,1,car horn
151359.wav,205308.0,0,15.51466667,1,0,1,car horn
153057.wav,239874.0,0,1.829455782,1,0,1,car horn
155129.wav,285804.0,0,317.1381406,1,0,1,car horn
155130.wav,239946.0,0,105.5114739,1,0,1,car horn
155234.wav,257337.0,0,130.1710658,1,0,1,car horn
155283.wav,206162.0,0,494.7011338,1,0,1,car horn
156091.wav,271589.0,0,2.969274376,1,0,1,car horn
156194.wav,246319.0,0,0.252086168,1,0,1,car horn
161010.wav,221190.0,0,470.4087528,1,0,1,car horn
162540.wav,245295.0,0,13.0,1,0,1,car horn
162541.wav,228525.0,0,13.0,1,0,1,car horn
162702.wav,296517.0,0,1.375782313,1,0,1,car horn
162703.wav,296284.0,0,3.218866213,1,0,1,car horn
162728.wav,205370.0,0,3.494603175,1,0,1,car horn
164625.wav,277006.0,0,1.355854167,1,0,1,car horn
164626.wav,243563.0,0,2.785979167,1,0,1,car horn
164627.wav,200907.0,0,2.4648125,1,0,1,car horn
170243.wav,200149.0,0,0.409274376,1,0,1,car horn
17074.wav,264681.0,0,34.99562358,1,0,1,car horn
17124.wav,288015.0,0,0.654489796,1,0,1,car horn
17307.wav,252375.0,0,114.2989569,1,0,1,car horn
174840.wav,234271.0,0,5.717333333,1,0,1,car horn
174841.wav,288571.0,0,4.906666667,1,0,1,car horn
175842.wav,214031.0,0,1.892645833,1,0,1,car horn
175843.wav,232328.0,0,1.947270833,1,0,1,car horn
175844.wav,211767.0,0,3.129645833,1,0,1,car horn
175845.wav,208376.0,0,5.3254375,1,0,1,car horn
175846.wav,225897.0,0,2.801854167,1,0,1,car horn
175847.wav,263570.0,0,1.893104167,1,0,1,car horn
175848.wav,259199.0,0,3.399291667,1,0,1,car horn
175849.wav,204879.0,0,2.859041667,1,0,1,car horn
175850.wav,278526.0,0,3.724041667,1,0,1,car horn
175851.wav,269307.0,0,2.9700625,1,0,1,car horn
175852.wav,280370.0,0,2.408125,1,0,1,car horn
175853.wav,277446.0,0,1.00025,1,0,1,car horn
175854.wav,239516.0,0,2.628479167,1,0,1,car horn
175855.wav,266149.0,0,2.481708333,1,0,1,car horn
175856.wav,218308.0,0,5.653458333,1,0,1,car horn
176003.wav,263907.0,0,1.276083333,1,0,1,car horn
176631.wav,253923.0,0,40.96,1,0,1,car horn
176634.wav,256446.0,0,16.384,1,0,1,car horn
176638.wav,273090.0,0,9.557333333,1,0,1,car horn
178115.wav,240845.0,0,3.587482993,1,0,1,car horn
179858.wav,246060.0,0,3.234645833,1,0,1,car horn
179860.wav,259134.0,0,2.462020833,1,0,1,car horn
179861.wav,269562.0,0,2.055395833,1,0,1,car horn
179862.wav,273603.0,0,2.989916667,1,0,1,car horn
179863.wav,278503.0,0,2.1234375,1,0,1,car horn
179864.wav,256945.0,0,2.281833333,1,0,1,car horn
179865.wav,218628.0,0,2.482083333,1,0,1,car horn
179866.wav,206932.0,0,2.568645833,1,0,1,car horn
179867.wav,204506.0,0,3.400458333,1,0,1,car horn
179868.wav,222958.0,0,6.416895833,1,0,1,car horn
180156.wav,238937.0,0,42.25245833,1,0,1,car horn
182474.wav,283380.0,0,4.322267574,1,0,1,car horn
184355.wav,251116.0,0,15.60941043,1,0,1,car horn
187356.wav,208476.0,0,110.304,1,0,1,car horn
18933.wav,291011.0,0,51.10142857,1,0,1,car horn
19026.wav,218754.0,0,1.924852608,1,0,1,car horn
204765.wav,234398.0,0,127.0333333,1,0,1,car horn
24074.wav,241897.0,0,63.89512472,1,0,1,car horn
24076.wav,261168.0,0,73.09641723,1,0,1,car horn
26176.wav,298776.0,0,1.949705215,1,0,1,car horn
26177.wav,274012.0,0,3.940907029,1,0,1,car horn
26185.wav,282495.0,0,0.915714286,1,0,1,car horn
26186.wav,290955.0,0,0.392108844,1,0,1,car horn
27068.wav,252658.0,0,39.19528345,1,0,1,car horn
28808.wav,224368.0,0,34.13913832,1,0,1,car horn
2937.wav,226148.0,0,0.819229025,1,0,1,car horn
29932.wav,219540.0,0,315.3930612,1,0,1,car horn
32417.wav,222639.0,0,0.9194375,1,0,1,car horn
42101.wav,242472.0,0,243.5954195,1,0,1,car horn
43802.wav,292620.0,0,48.5505625,1,0,1,car horn
43803.wav,267581.0,0,18.58445833,1,0,1,car horn
44278.wav,214516.0,0,14.43764172,1,0,1,car horn
46391.wav,292058.0,0,174.745102,1,0,1,car horn
49974.wav,259012.0,0,2.588,1,0,1,car horn
52102.wav,239618.0,0,49.40571429,1,0,1,car horn
54086.wav,298271.0,0,4.59755102,1,0,1,car horn
54187.wav,271862.0,0,14.50666667,1,0,1,car horn
57607.wav,266211.0,0,36.53079365,1,0,1,car horn
58202.wav,218443.0,0,2.107210884,1,0,1,car horn
65472.wav,281619.0,0,120.0,1,0,1,car horn
66115.wav,244597.0,0,40.22619048,1,0,1,car horn
68657.wav,252331.0,0,0.853333333,1,0,1,car horn
73168.wav,276024.0,0,4.745354167,1,0,1,car horn
82317.wav,290355.0,0,51.67302083,1,0,1,car horn
83465.wav,202247.0,0,4.511927438,1,0,1,car horn
83488.wav,292439.0,0,6.130068027,1,0,1,car horn
87275.wav,218993.0,0,6.40399093,1,0,1,car horn
89679.wav,212587.0,0,45.65882086,1,0,1,car horn
94401.wav,263474.0,0,148.9085714,1,0,1,car horn
94868.wav,233753.0,0,3.943395833,1,0,1,car horn
99812.wav,270735.0,0,343.1967347,1,0,1,car horn
101729.wav,218921.0,0,84.58002083333334,1,1,2,air conditioner
121285.wav,263608.0,0,22.93327083333333,1,1,2,air conditioner
121286.wav,239330.0,0,34.406666666666666,1,1,2,air conditioner
127872.wav,293768.0,0,2.4984166666666665,1,1,2,air conditioner
127873.wav,246154.0,0,2.04075,1,1,2,air conditioner
134717.wav,249330.0,0,60.0,1,1,2,air conditioner
146690.wav,242668.0,0,347.68,1,1,2,air conditioner
146709.wav,204868.0,0,144.1493424036281,1,1,2,air conditioner
146714.wav,230250.0,0,120.81342403628118,1,1,2,air conditioner
146845.wav,222778.0,0,78.86657596371882,1,1,2,air conditioner
147926.wav,229155.0,0,112.198820861678,1,1,2,air conditioner
151977.wav,211075.0,0,35.344,1,1,2,air conditioner
153261.wav,269463.0,0,11.145578231292516,1,1,2,air conditioner
162103.wav,274696.0,0,39.79331065759637,1,1,2,air conditioner
165454.wav,209783.0,0,29.246479166666667,1,1,2,air conditioner
166942.wav,275835.0,0,34.8,1,1,2,air conditioner
167464.wav,286019.0,0,52.56852607709751,1,1,2,air conditioner
170245.wav,229741.0,0,2.389546485260771,1,1,2,air conditioner
178686.wav,250081.0,0,153.6451875,1,1,2,air conditioner
185709.wav,252977.0,0,20.5,1,1,2,air conditioner
189023.wav,296603.0,0,30.708,1,1,2,air conditioner
195969.wav,238388.0,0,509.4670208333333,1,1,2,air conditioner
202516.wav,252585.0,0,26.632395833333334,1,1,2,air conditioner
202517.wav,278920.0,0,4.0371041666666665,1,1,2,air conditioner
204240.wav,276964.0,0,84.0,1,1,2,air conditioner
30204.wav,266790.0,0,36.22312925170068,1,1,2,air conditioner
35382.wav,201110.0,0,7.75,1,1,2,air conditioner
47160.wav,279752.0,0,17.087354166666668,1,1,2,air conditioner
50901.wav,240320.0,0,19.80718820861678,1,1,2,air conditioner
56385.wav,263491.0,0,9.7181179138322,1,1,2,air conditioner
57320.wav,243381.0,0,101.58319727891156,1,1,2,air conditioner
60846.wav,206734.0,0,10.343560090702947,1,1,2,air conditioner
62461.wav,272991.0,0,34.2552380952381,1,1,2,air conditioner
63724.wav,246712.0,0,36.95938775510204,1,1,2,air conditioner
73524.wav,298048.0,0,295.9847619047619,1,1,2,air conditioner
74507.wav,262593.0,0,60.43312925170068,1,1,2,air conditioner
79089.wav,263423.0,0,305.03183673469385,1,1,2,air conditioner
80589.wav,209135.0,0,12.78201814058957,1,1,2,air conditioner
83502.wav,235526.0,0,31.60208616780045,1,1,2,air conditioner
Car_Passing_Sound_Effects_2.wav,375798.0,0,5.0,1,5,6,Car
Car_Passing_Sound_Effects_3.wav,389611.0,0,5.0,1,5,6,Car
Car_Sound___Sound_effect___driving_1.wav,342399.0,0,5.0,1,5,6,Car
Car_Sound___Sound_effect___driving_2.wav,334865.0,0,5.0,1,5,6,Car
Car_Sound___Sound_effect___driving_3.wav,384548.0,0,5.0,1,5,6,Car
Car_Sound___Sound_effect___driving_4.wav,389699.0,0,5.0,1,5,6,Car
Car_Sound___Sound_effect___driving_5.wav,397665.0,0,5.0,1,5,6,Car
Car_Sound___Sound_effect___driving_6.wav,393304.0,0,5.0,1,5,6,Car
Corvette+pass.wav,394522.0,0,4.571065759637189,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_02.wav,310639.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_03.wav,326674.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_04.wav,351182.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_05.wav,386355.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_06.wav,306997.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_07.wav,316633.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_08.wav,378715.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_09.wav,316516.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_10.wav,350988.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_11.wav,326872.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_13.wav,351019.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_14.wav,305351.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_15.wav,370251.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_16.wav,309705.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_17.wav,307767.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_18.wav,382263.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_19.wav,378704.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_20.wav,356540.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_21.wav,380970.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_22.wav,319233.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_23.wav,363205.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_24.wav,335434.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_25.wav,322668.0,0,5.0,1,5,6,Car
inside_car_wet_driving_SBA_300062047_preview_26.wav,339512.0,0,5.0,1,5,6,Car
mixkit_cars_starting_1561_1.wav,357208.0,0,5.0,1,5,6,Car
mixkit_cars_starting_1561_2.wav,300855.0,0,5.0,1,5,6,Car
mixkit_cars_starting_1561_3.wav,355753.0,0,4.28,1,5,6,Car
mixkit_car_start_ignition_1559.wav,389138.0,0,4.772993197278912,1,5,6,Car
mixkit_transport_car_start_1560_1.wav,373453.0,0,5.0,1,5,6,Car
mixkit_transport_car_start_1560_2.wav,318576.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_001.wav,389770.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_002.wav,362561.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_003.wav,306350.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_004.wav,387883.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_005.wav,351300.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_006.wav,380197.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_007.wav,354814.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_008.wav,318381.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_009.wav,318516.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_010.wav,338338.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_011.wav,361852.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_012.wav,357632.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_013.wav,338840.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_014.wav,375772.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_015.wav,328004.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_016.wav,337184.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_017.wav,330200.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_018.wav,311076.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_019.wav,389028.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_020.wav,316103.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_021.wav,388674.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_022.wav,388695.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_023.wav,329086.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_024.wav,311487.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_025.wav,305606.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_026.wav,343610.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_027.wav,357611.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_028.wav,376104.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_029.wav,319475.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_030.wav,305485.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_031.wav,316604.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_032.wav,303062.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_033.wav,396378.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_034.wav,319970.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_035.wav,379770.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_036.wav,303553.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_037.wav,345508.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_038.wav,355047.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_039.wav,382810.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_040.wav,384138.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_041.wav,391126.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_042.wav,300142.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_043.wav,331645.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_044.wav,393998.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_045.wav,331685.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_046.wav,312923.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_047.wav,310721.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_048.wav,317438.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_049.wav,310813.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_051.wav,376128.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_052.wav,322441.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_053.wav,363277.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_054.wav,330974.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_055.wav,380295.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_056.wav,334908.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_057.wav,347545.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_058.wav,346034.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_059.wav,341211.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_060.wav,341078.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_061.wav,322860.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_062.wav,347147.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_063.wav,307068.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_064.wav,316351.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_065.wav,348913.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_066.wav,333315.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_067.wav,342449.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_068.wav,354404.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_069.wav,369874.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_070.wav,384961.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_072.wav,301843.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_073.wav,317356.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_074.wav,351996.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_075.wav,396352.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_076.wav,329643.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_077.wav,392241.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_078.wav,323008.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_079.wav,378351.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_080.wav,346689.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_081.wav,312359.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_082.wav,324111.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_083.wav,378806.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_084.wav,373157.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_085.wav,398941.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_086.wav,315524.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_087.wav,396778.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_088.wav,316969.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_089.wav,310568.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_090.wav,308505.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_091.wav,348410.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_092.wav,315147.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_093.wav,335646.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_094.wav,339397.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_095.wav,399849.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_096.wav,361270.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_097.wav,380145.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_098.wav,352362.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_099.wav,353549.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_100.wav,370332.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_101.wav,396390.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_102.wav,348148.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_103.wav,364886.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_104.wav,340128.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_105.wav,300522.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_106.wav,399410.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_107.wav,362280.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_108.wav,384317.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_109.wav,331613.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_110.wav,395345.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_111.wav,343347.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_112.wav,388980.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_113.wav,340147.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_114.wav,336426.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_115.wav,398879.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_116.wav,394776.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_117.wav,309390.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_118.wav,322670.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_119.wav,309301.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_120.wav,367050.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_121.wav,338664.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_122.wav,308098.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_123.wav,382552.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_124.wav,341445.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_125.wav,374184.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_126.wav,378681.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_127.wav,318139.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_128.wav,370016.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_129.wav,301769.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_130.wav,382415.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_131.wav,328012.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_132.wav,346403.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_133.wav,328327.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_134.wav,379457.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_135.wav,303527.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_136.wav,363336.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_137.wav,308237.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_138.wav,335601.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_139.wav,374088.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_140.wav,301532.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_141.wav,387942.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_142.wav,369526.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_143.wav,325540.0,0,5.0,1,5,6,Car
Street_Sounds____60min__Sleep_Video_144.wav,351542.0,0,5.0,1,5,6,Car
