slice_file_name,fsID,start,end,salience,fold,classID,class
46918.wav,,0,14.74036281,1,2,3,engine idling
49769.wav,,0,22.59301587,1,2,3,engine idling
50454.wav,,0,4.878666667,1,2,3,engine idling
50455.wav,,0,4.244,1,2,3,engine idling
50661.wav,,0,14.90721088,1,2,3,engine idling
50668.wav,,0,59.11800454,1,2,3,engine idling
50898.wav,,0,4.777278912,1,2,3,engine idling
62564.wav,,0,32.67410431,1,2,3,engine idling
62566.wav,,0,59.77043084,1,2,3,engine idling
62567.wav,,0,50.70820862,1,2,3,engine idling
78651.wav,,0,39.78977324,1,2,3,engine idling
81068.wav,,0,47.01011338,1,2,3,engine idling
89724.wav,,0,19.93151927,1,2,3,engine idling
89948.wav,,0,11.03968254,1,2,3,engine idling
91209.wav,,0,30.625,1,2,3,engine idling
91533.wav,,0,11.521875,1,2,3,engine idling
94632.wav,,0,208.9996825,1,2,3,engine idling
94710.wav,,0,25.32528345,1,2,3,engine idling
107090.wav,239075.0,0,40.58848073,1,0,1,car horn
117536.wav,246875.0,0,396.8684354,1,0,1,car horn
118070.wav,247402.0,0,2.346666667,1,0,1,car horn
118496.wav,242447.0,0,3.84,1,0,1,car horn
125520.wav,283833.0,0,8.130416667,1,0,1,car horn
138465.wav,261817.0,0,28.0,1,0,1,car horn
138468.wav,217174.0,0,5.0,1,0,1,car horn
143115.wav,204396.0,0,120.832,1,0,1,car horn
14524.wav,277689.0,0,52.92645833,1,0,1,car horn
145577.wav,250503.0,0,1.434671202,1,0,1,car horn
151359.wav,205308.0,0,15.51466667,1,0,1,car horn
153057.wav,239874.0,0,1.829455782,1,0,1,car horn
155129.wav,285804.0,0,317.1381406,1,0,1,car horn
155130.wav,239946.0,0,105.5114739,1,0,1,car horn
155234.wav,257337.0,0,130.1710658,1,0,1,car horn
155283.wav,206162.0,0,494.7011338,1,0,1,car horn
156091.wav,271589.0,0,2.969274376,1,0,1,car horn
156194.wav,246319.0,0,0.252086168,1,0,1,car horn
161010.wav,221190.0,0,470.4087528,1,0,1,car horn
162540.wav,245295.0,0,13.0,1,0,1,car horn
162541.wav,228525.0,0,13.0,1,0,1,car horn
162702.wav,296517.0,0,1.375782313,1,0,1,car horn
162703.wav,296284.0,0,3.218866213,1,0,1,car horn
162728.wav,205370.0,0,3.494603175,1,0,1,car horn
164625.wav,277006.0,0,1.355854167,1,0,1,car horn
164626.wav,243563.0,0,2.785979167,1,0,1,car horn
164627.wav,200907.0,0,2.4648125,1,0,1,car horn
170243.wav,200149.0,0,0.409274376,1,0,1,car horn
17074.wav,264681.0,0,34.99562358,1,0,1,car horn
17124.wav,288015.0,0,0.654489796,1,0,1,car horn
17307.wav,252375.0,0,114.2989569,1,0,1,car horn
174840.wav,234271.0,0,5.717333333,1,0,1,car horn
174841.wav,288571.0,0,4.906666667,1,0,1,car horn
175842.wav,214031.0,0,1.892645833,1,0,1,car horn
175843.wav,232328.0,0,1.947270833,1,0,1,car horn
175844.wav,211767.0,0,3.129645833,1,0,1,car horn
175845.wav,208376.0,0,5.3254375,1,0,1,car horn
175846.wav,225897.0,0,2.801854167,1,0,1,car horn
175847.wav,263570.0,0,1.893104167,1,0,1,car horn
175848.wav,259199.0,0,3.399291667,1,0,1,car horn
175849.wav,204879.0,0,2.859041667,1,0,1,car horn
175850.wav,278526.0,0,3.724041667,1,0,1,car horn
175851.wav,269307.0,0,2.9700625,1,0,1,car horn
175852.wav,280370.0,0,2.408125,1,0,1,car horn
175853.wav,277446.0,0,1.00025,1,0,1,car horn
175854.wav,239516.0,0,2.628479167,1,0,1,car horn
175855.wav,266149.0,0,2.481708333,1,0,1,car horn
175856.wav,218308.0,0,5.653458333,1,0,1,car horn
176003.wav,263907.0,0,1.276083333,1,0,1,car horn
176631.wav,253923.0,0,40.96,1,0,1,car horn
176634.wav,256446.0,0,16.384,1,0,1,car horn
176638.wav,273090.0,0,9.557333333,1,0,1,car horn
178115.wav,240845.0,0,3.587482993,1,0,1,car horn
179858.wav,246060.0,0,3.234645833,1,0,1,car horn
179860.wav,259134.0,0,2.462020833,1,0,1,car horn
179861.wav,269562.0,0,2.055395833,1,0,1,car horn
179862.wav,273603.0,0,2.989916667,1,0,1,car horn
179863.wav,278503.0,0,2.1234375,1,0,1,car horn
179864.wav,256945.0,0,2.281833333,1,0,1,car horn
179865.wav,218628.0,0,2.482083333,1,0,1,car horn
179866.wav,206932.0,0,2.568645833,1,0,1,car horn
179867.wav,204506.0,0,3.400458333,1,0,1,car horn
179868.wav,222958.0,0,6.416895833,1,0,1,car horn
180156.wav,238937.0,0,42.25245833,1,0,1,car horn
182474.wav,283380.0,0,4.322267574,1,0,1,car horn
184355.wav,251116.0,0,15.60941043,1,0,1,car horn
187356.wav,208476.0,0,110.304,1,0,1,car horn
18933.wav,291011.0,0,51.10142857,1,0,1,car horn
19026.wav,218754.0,0,1.924852608,1,0,1,car horn
204765.wav,234398.0,0,127.0333333,1,0,1,car horn
24074.wav,241897.0,0,63.89512472,1,0,1,car horn
24076.wav,261168.0,0,73.09641723,1,0,1,car horn
26176.wav,298776.0,0,1.949705215,1,0,1,car horn
26177.wav,274012.0,0,3.940907029,1,0,1,car horn
26185.wav,282495.0,0,0.915714286,1,0,1,car horn
26186.wav,290955.0,0,0.392108844,1,0,1,car horn
27068.wav,252658.0,0,39.19528345,1,0,1,car horn
28808.wav,224368.0,0,34.13913832,1,0,1,car horn
2937.wav,226148.0,0,0.819229025,1,0,1,car horn
29932.wav,219540.0,0,315.3930612,1,0,1,car horn
32417.wav,222639.0,0,0.9194375,1,0,1,car horn
42101.wav,242472.0,0,243.5954195,1,0,1,car horn
43802.wav,292620.0,0,48.5505625,1,0,1,car horn
43803.wav,267581.0,0,18.58445833,1,0,1,car horn
44278.wav,214516.0,0,14.43764172,1,0,1,car horn
46391.wav,292058.0,0,174.745102,1,0,1,car horn
49974.wav,259012.0,0,2.588,1,0,1,car horn
52102.wav,239618.0,0,49.40571429,1,0,1,car horn
54086.wav,298271.0,0,4.59755102,1,0,1,car horn
54187.wav,271862.0,0,14.50666667,1,0,1,car horn
57607.wav,266211.0,0,36.53079365,1,0,1,car horn
58202.wav,218443.0,0,2.107210884,1,0,1,car horn
65472.wav,281619.0,0,120.0,1,0,1,car horn
66115.wav,244597.0,0,40.22619048,1,0,1,car horn
68657.wav,252331.0,0,0.853333333,1,0,1,car horn
73168.wav,276024.0,0,4.745354167,1,0,1,car horn
82317.wav,290355.0,0,51.67302083,1,0,1,car horn
83465.wav,202247.0,0,4.511927438,1,0,1,car horn
83488.wav,292439.0,0,6.130068027,1,0,1,car horn
87275.wav,218993.0,0,6.40399093,1,0,1,car horn
89679.wav,212587.0,0,45.65882086,1,0,1,car horn
94401.wav,263474.0,0,148.9085714,1,0,1,car horn
94868.wav,233753.0,0,3.943395833,1,0,1,car horn
99812.wav,270735.0,0,343.1967347,1,0,1,car horn
101729.wav,218921.0,0,84.58002083333334,1,1,2,air conditioner
121285.wav,263608.0,0,22.93327083333333,1,1,2,air conditioner
121286.wav,239330.0,0,34.406666666666666,1,1,2,air conditioner
127872.wav,293768.0,0,2.4984166666666665,1,1,2,air conditioner
127873.wav,246154.0,0,2.04075,1,1,2,air conditioner
134717.wav,249330.0,0,60.0,1,1,2,air conditioner
146690.wav,242668.0,0,347.68,1,1,2,air conditioner
146709.wav,204868.0,0,144.1493424036281,1,1,2,air conditioner
146714.wav,230250.0,0,120.81342403628118,1,1,2,air conditioner
146845.wav,222778.0,0,78.86657596371882,1,1,2,air conditioner
147926.wav,229155.0,0,112.198820861678,1,1,2,air conditioner
151977.wav,211075.0,0,35.344,1,1,2,air conditioner
153261.wav,269463.0,0,11.145578231292516,1,1,2,air conditioner
162103.wav,274696.0,0,39.79331065759637,1,1,2,air conditioner
165454.wav,209783.0,0,29.246479166666667,1,1,2,air conditioner
166942.wav,275835.0,0,34.8,1,1,2,air conditioner
167464.wav,286019.0,0,52.56852607709751,1,1,2,air conditioner
170245.wav,229741.0,0,2.389546485260771,1,1,2,air conditioner
178686.wav,250081.0,0,153.6451875,1,1,2,air conditioner
185709.wav,252977.0,0,20.5,1,1,2,air conditioner
189023.wav,296603.0,0,30.708,1,1,2,air conditioner
195969.wav,238388.0,0,509.4670208333333,1,1,2,air conditioner
202516.wav,252585.0,0,26.632395833333334,1,1,2,air conditioner
202517.wav,278920.0,0,4.0371041666666665,1,1,2,air conditioner
204240.wav,276964.0,0,84.0,1,1,2,air conditioner
30204.wav,266790.0,0,36.22312925170068,1,1,2,air conditioner
35382.wav,201110.0,0,7.75,1,1,2,air conditioner
47160.wav,279752.0,0,17.087354166666668,1,1,2,air conditioner
50901.wav,240320.0,0,19.80718820861678,1,1,2,air conditioner
56385.wav,263491.0,0,9.7181179138322,1,1,2,air conditioner
57320.wav,243381.0,0,101.58319727891156,1,1,2,air conditioner
60846.wav,206734.0,0,10.343560090702947,1,1,2,air conditioner
62461.wav,272991.0,0,34.2552380952381,1,1,2,air conditioner
63724.wav,246712.0,0,36.95938775510204,1,1,2,air conditioner
73524.wav,298048.0,0,295.9847619047619,1,1,2,air conditioner
74507.wav,262593.0,0,60.43312925170068,1,1,2,air conditioner
79089.wav,263423.0,0,305.03183673469385,1,1,2,air conditioner
80589.wav,209135.0,0,12.78201814058957,1,1,2,air conditioner
83502.wav,235526.0,0,31.60208616780045,1,1,2,air conditioner
0.wav,265011.0,0,11.264,1,3,4,Female voice
1.wav,236919.0,0,4.608,1,3,4,Female voice
10.wav,279532.0,0,4.096,1,3,4,Female voice
100.wav,295114.0,0,6.784,1,3,4,Female voice
1000.wav,274099.0,0,4.608,1,3,4,Female voice
1001.wav,260997.0,0,18.368,1,3,4,Female voice
1002.wav,216018.0,0,6.656,1,3,4,Female voice
1003.wav,235857.0,0,11.584,1,3,4,Female voice
1004.wav,269975.0,0,15.168,1,3,4,Female voice
1005.wav,239831.0,0,11.136,1,3,4,Female voice
1006.wav,235465.0,0,8.256,1,3,4,Female voice
1007.wav,234759.0,0,4.864,1,3,4,Female voice
1008.wav,295408.0,0,5.184,1,3,4,Female voice
1009.wav,270689.0,0,4.928,1,3,4,Female voice
101.wav,222646.0,0,10.88,1,3,4,Female voice
1010.wav,211418.0,0,8.576,1,3,4,Female voice
1011.wav,252341.0,0,5.696,1,3,4,Female voice
1012.wav,201777.0,0,6.656,1,3,4,Female voice
1013.wav,221463.0,0,5.312,1,3,4,Female voice
1014.wav,212230.0,0,4.8,1,3,4,Female voice
1015.wav,260480.0,0,4.8,1,3,4,Female voice
1016.wav,253612.0,0,7.296,1,3,4,Female voice
1017.wav,273918.0,0,5.376,1,3,4,Female voice
1018.wav,219152.0,0,5.312,1,3,4,Female voice
1019.wav,269828.0,0,5.888,1,3,4,Female voice
102.wav,219952.0,0,6.784,1,3,4,Female voice
1020.wav,296278.0,0,4.544,1,3,4,Female voice
1021.wav,211926.0,0,13.632,1,3,4,Female voice
1022.wav,276451.0,0,9.024,1,3,4,Female voice
1023.wav,208047.0,0,5.696,1,3,4,Female voice
1024.wav,207574.0,0,9.344,1,3,4,Female voice
1025.wav,226321.0,0,8.448,1,3,4,Female voice
1026.wav,285407.0,0,8.192,1,3,4,Female voice
1027.wav,270790.0,0,5.888,1,3,4,Female voice
1028.wav,216864.0,0,5.056,1,3,4,Female voice
1029.wav,239566.0,0,5.568,1,3,4,Female voice
103.wav,286747.0,0,7.68,1,3,4,Female voice
1030.wav,201546.0,0,6.656,1,3,4,Female voice
1031.wav,270190.0,0,24.96,1,3,4,Female voice
1032.wav,282013.0,0,7.744,1,3,4,Female voice
1033.wav,258443.0,0,5.184,1,3,4,Female voice
1034.wav,209853.0,0,5.12,1,3,4,Female voice
1035.wav,235684.0,0,10.304,1,3,4,Female voice
1036.wav,229518.0,0,12.992,1,3,4,Female voice
1037.wav,252924.0,0,5.824,1,3,4,Female voice
1038.wav,237985.0,0,8.192,1,3,4,Female voice
1039.wav,298961.0,0,11.776,1,3,4,Female voice
104.wav,239502.0,0,8.32,1,3,4,Female voice
1040.wav,293571.0,0,5.376,1,3,4,Female voice
1041.wav,269779.0,0,7.104,1,3,4,Female voice
1042.wav,253156.0,0,3.968,1,3,4,Female voice
1043.wav,225920.0,0,7.424,1,3,4,Female voice
1044.wav,264097.0,0,4.544,1,3,4,Female voice
1045.wav,257504.0,0,5.44,1,3,4,Female voice
1046.wav,249191.0,0,5.312,1,3,4,Female voice
1047.wav,262042.0,0,6.208,1,3,4,Female voice
1048.wav,253274.0,0,4.8,1,3,4,Female voice
1049.wav,216115.0,0,3.968,1,3,4,Female voice
105.wav,210256.0,0,4.096,1,3,4,Female voice
1050.wav,243379.0,0,6.528,1,3,4,Female voice
1051.wav,292667.0,0,6.848,1,3,4,Female voice
1052.wav,296672.0,0,10.304,1,3,4,Female voice
1053.wav,243277.0,0,5.568,1,3,4,Female voice
1054.wav,210904.0,0,5.824,1,3,4,Female voice
1055.wav,267769.0,0,6.144,1,3,4,Female voice
1056.wav,293229.0,0,9.152,1,3,4,Female voice
1057.wav,270106.0,0,4.16,1,3,4,Female voice
1058.wav,244494.0,0,12.032,1,3,4,Female voice
1059.wav,222873.0,0,20.8,1,3,4,Female voice
106.wav,200381.0,0,9.344,1,3,4,Female voice
1060.wav,217568.0,0,4.736,1,3,4,Female voice
1061.wav,289295.0,0,9.984,1,3,4,Female voice
1062.wav,224979.0,0,5.504,1,3,4,Female voice
1063.wav,212795.0,0,5.312,1,3,4,Female voice
1064.wav,259867.0,0,4.48,1,3,4,Female voice
1065.wav,267859.0,0,4.224,1,3,4,Female voice
1066.wav,227142.0,0,4.608,1,3,4,Female voice
1067.wav,201398.0,0,4.224,1,3,4,Female voice
1068.wav,287997.0,0,4.16,1,3,4,Female voice
1069.wav,266788.0,0,5.312,1,3,4,Female voice
107.wav,291119.0,0,5.376,1,3,4,Female voice
1070.wav,232279.0,0,6.272,1,3,4,Female voice
1071.wav,251277.0,0,5.504,1,3,4,Female voice
1072.wav,231608.0,0,4.224,1,3,4,Female voice
1073.wav,211463.0,0,6.208,1,3,4,Female voice
1074.wav,218986.0,0,4.992,1,3,4,Female voice
1075.wav,272248.0,0,7.36,1,3,4,Female voice
1076.wav,276701.0,0,6.976,1,3,4,Female voice
1077.wav,284801.0,0,4.096,1,3,4,Female voice
1078.wav,205947.0,0,6.08,1,3,4,Female voice
1079.wav,256952.0,0,4.096,1,3,4,Female voice
108.wav,290091.0,0,8.192,1,3,4,Female voice
1080.wav,200618.0,0,6.016,1,3,4,Female voice
1081.wav,253709.0,0,6.784,1,3,4,Female voice
1082.wav,287141.0,0,4.032,1,3,4,Female voice
1083.wav,242271.0,0,4.416,1,3,4,Female voice
1084.wav,200481.0,0,5.824,1,3,4,Female voice
1085.wav,211064.0,0,13.952,1,3,4,Female voice
1086.wav,226002.0,0,4.928,1,3,4,Female voice
1087.wav,265144.0,0,6.144,1,3,4,Female voice
1088.wav,270105.0,0,7.296,1,3,4,Female voice
1089.wav,279780.0,0,7.296,1,3,4,Female voice
109.wav,237340.0,0,5.504,1,3,4,Female voice
1090.wav,253671.0,0,5.632,1,3,4,Female voice
1091.wav,205299.0,0,10.944,1,3,4,Female voice
1092.wav,233182.0,0,4.736,1,3,4,Female voice
1093.wav,281368.0,0,4.864,1,3,4,Female voice
1094.wav,240683.0,0,6.784,1,3,4,Female voice
1095.wav,233947.0,0,4.544,1,3,4,Female voice
1096.wav,222760.0,0,5.952,1,3,4,Female voice
1097.wav,233734.0,0,5.696,1,3,4,Female voice
1098.wav,285299.0,0,9.152,1,3,4,Female voice
1099.wav,222778.0,0,4.096,1,3,4,Female voice
11.wav,226670.0,0,3.968,1,3,4,Female voice
110.wav,223716.0,0,6.592,1,3,4,Female voice
1100.wav,243696.0,0,6.336,1,3,4,Female voice
1101.wav,238845.0,0,6.016,1,3,4,Female voice
1102.wav,244550.0,0,4.8,1,3,4,Female voice
1103.wav,274751.0,0,5.248,1,3,4,Female voice
1104.wav,234887.0,0,4.736,1,3,4,Female voice
1105.wav,215128.0,0,4.416,1,3,4,Female voice
1106.wav,239557.0,0,4.736,1,3,4,Female voice
1107.wav,226689.0,0,7.936,1,3,4,Female voice
1108.wav,209980.0,0,6.528,1,3,4,Female voice
1109.wav,220370.0,0,6.144,1,3,4,Female voice
111.wav,257038.0,0,4.48,1,3,4,Female voice
1110.wav,258538.0,0,4.736,1,3,4,Female voice
1111.wav,256832.0,0,4.928,1,3,4,Female voice
1112.wav,236701.0,0,5.568,1,3,4,Female voice
1113.wav,264531.0,0,6.4,1,3,4,Female voice
1114.wav,237625.0,0,10.24,1,3,4,Female voice
1115.wav,299603.0,0,5.376,1,3,4,Female voice
1116.wav,208493.0,0,6.08,1,3,4,Female voice
1117.wav,218500.0,0,10.688,1,3,4,Female voice
1118.wav,224957.0,0,5.312,1,3,4,Female voice
1119.wav,251631.0,0,6.4,1,3,4,Female voice
112.wav,212721.0,0,8.768,1,3,4,Female voice
1120.wav,206600.0,0,7.424,1,3,4,Female voice
1121.wav,225043.0,0,9.92,1,3,4,Female voice
1122.wav,229888.0,0,6.656,1,3,4,Female voice
1123.wav,299449.0,0,6.528,1,3,4,Female voice
1124.wav,292505.0,0,6.016,1,3,4,Female voice
1125.wav,281856.0,0,5.376,1,3,4,Female voice
1126.wav,207199.0,0,6.272,1,3,4,Female voice
1127.wav,251876.0,0,4.352,1,3,4,Female voice
1128.wav,251917.0,0,4.288,1,3,4,Female voice
1129.wav,269188.0,0,8.576,1,3,4,Female voice
113.wav,247238.0,0,3.968,1,3,4,Female voice
1130.wav,294630.0,0,12.736,1,3,4,Female voice
1131.wav,200358.0,0,10.496,1,3,4,Female voice
1132.wav,262967.0,0,7.936,1,3,4,Female voice
1133.wav,212937.0,0,16.128,1,3,4,Female voice
1134.wav,263432.0,0,4.288,1,3,4,Female voice
1135.wav,213655.0,0,6.848,1,3,4,Female voice
1136.wav,236855.0,0,4.416,1,3,4,Female voice
1137.wav,209431.0,0,4.544,1,3,4,Female voice
1138.wav,279981.0,0,6.144,1,3,4,Female voice
1139.wav,237498.0,0,4.736,1,3,4,Female voice
114.wav,289416.0,0,12.928,1,3,4,Female voice
1140.wav,227682.0,0,11.52,1,3,4,Female voice
1141.wav,208753.0,0,4.864,1,3,4,Female voice
1142.wav,296720.0,0,20.48,1,3,4,Female voice
1143.wav,278107.0,0,6.016,1,3,4,Female voice
1144.wav,254788.0,0,8.192,1,3,4,Female voice
1145.wav,223969.0,0,3.968,1,3,4,Female voice
1146.wav,239919.0,0,6.528,1,3,4,Female voice
1147.wav,211318.0,0,4.416,1,3,4,Female voice
1148.wav,234317.0,0,4.672,1,3,4,Female voice
1149.wav,278525.0,0,5.12,1,3,4,Female voice
115.wav,291146.0,0,5.824,1,3,4,Female voice
1150.wav,202949.0,0,4.096,1,3,4,Female voice
1151.wav,206320.0,0,5.312,1,3,4,Female voice
1152.wav,275615.0,0,7.552,1,3,4,Female voice
1153.wav,258770.0,0,5.44,1,3,4,Female voice
1154.wav,278426.0,0,5.312,1,3,4,Female voice
1155.wav,232042.0,0,6.208,1,3,4,Female voice
1156.wav,229806.0,0,4.736,1,3,4,Female voice
1157.wav,208629.0,0,4.864,1,3,4,Female voice
1158.wav,258283.0,0,4.608,1,3,4,Female voice
1159.wav,299487.0,0,5.184,1,3,4,Female voice
116.wav,200995.0,0,5.888,1,3,4,Female voice
1160.wav,256694.0,0,4.672,1,3,4,Female voice
1161.wav,263334.0,0,22.528,1,3,4,Female voice
1162.wav,256718.0,0,4.096,1,3,4,Female voice
1163.wav,283634.0,0,4.8,1,3,4,Female voice
1164.wav,299992.0,0,4.096,1,3,4,Female voice
1165.wav,274153.0,0,16.384,1,3,4,Female voice
1166.wav,293622.0,0,11.008,1,3,4,Female voice
1167.wav,217559.0,0,4.864,1,3,4,Female voice
1168.wav,268206.0,0,3.968,1,3,4,Female voice
1169.wav,237615.0,0,13.248,1,3,4,Female voice
117.wav,291118.0,0,9.28,1,3,4,Female voice
1170.wav,234310.0,0,5.568,1,3,4,Female voice
1171.wav,271679.0,0,4.224,1,3,4,Female voice
1172.wav,269796.0,0,6.72,1,3,4,Female voice
1173.wav,230206.0,0,5.888,1,3,4,Female voice
1174.wav,254998.0,0,8.832,1,3,4,Female voice
1175.wav,295583.0,0,4.928,1,3,4,Female voice
1176.wav,261376.0,0,4.608,1,3,4,Female voice
1177.wav,272771.0,0,4.224,1,3,4,Female voice
1178.wav,248414.0,0,9.728,1,3,4,Female voice
1179.wav,274764.0,0,3.968,1,3,4,Female voice
118.wav,292004.0,0,8.0,1,3,4,Female voice
1180.wav,217337.0,0,8.704,1,3,4,Female voice
1181.wav,298232.0,0,7.296,1,3,4,Female voice
1182.wav,224457.0,0,4.096,1,3,4,Female voice
1183.wav,206540.0,0,6.464,1,3,4,Female voice
1184.wav,294247.0,0,4.928,1,3,4,Female voice
1185.wav,261450.0,0,5.568,1,3,4,Female voice
1186.wav,253350.0,0,6.016,1,3,4,Female voice
1187.wav,223567.0,0,4.352,1,3,4,Female voice
1188.wav,212763.0,0,7.616,1,3,4,Female voice
1189.wav,271568.0,0,18.688,1,3,4,Female voice
119.wav,239819.0,0,4.736,1,3,4,Female voice
1190.wav,246944.0,0,6.976,1,3,4,Female voice
1191.wav,282528.0,0,4.928,1,3,4,Female voice
1192.wav,208235.0,0,4.992,1,3,4,Female voice
1193.wav,209921.0,0,15.424,1,3,4,Female voice
1194.wav,222811.0,0,13.184,1,3,4,Female voice
1195.wav,236740.0,0,5.568,1,3,4,Female voice
1196.wav,200723.0,0,4.928,1,3,4,Female voice
1197.wav,259621.0,0,8.256,1,3,4,Female voice
1198.wav,223145.0,0,6.72,1,3,4,Female voice
1199.wav,249774.0,0,3.968,1,3,4,Female voice
12.wav,228776.0,0,3.968,1,3,4,Female voice
120.wav,248648.0,0,13.184,1,3,4,Female voice
1200.wav,240403.0,0,12.928,1,3,4,Female voice
1201.wav,245821.0,0,6.144,1,3,4,Female voice
1202.wav,252969.0,0,7.808,1,3,4,Female voice
1203.wav,276964.0,0,9.28,1,3,4,Female voice
1204.wav,289172.0,0,5.568,1,3,4,Female voice
1205.wav,252925.0,0,4.096,1,3,4,Female voice
1206.wav,235400.0,0,4.48,1,3,4,Female voice
1207.wav,218888.0,0,4.288,1,3,4,Female voice
1208.wav,215454.0,0,7.36,1,3,4,Female voice
1209.wav,278449.0,0,4.288,1,3,4,Female voice
121.wav,206761.0,0,11.328,1,3,4,Female voice
1210.wav,272147.0,0,7.744,1,3,4,Female voice
1211.wav,249225.0,0,4.672,1,3,4,Female voice
1212.wav,292372.0,0,4.864,1,3,4,Female voice
1213.wav,217324.0,0,4.544,1,3,4,Female voice
1214.wav,279060.0,0,5.824,1,3,4,Female voice
1215.wav,228665.0,0,4.096,1,3,4,Female voice
1216.wav,207199.0,0,5.12,1,3,4,Female voice
1217.wav,273805.0,0,4.288,1,3,4,Female voice
1218.wav,288422.0,0,12.928,1,3,4,Female voice
1219.wav,255932.0,0,6.208,1,3,4,Female voice
122.wav,214655.0,0,5.568,1,3,4,Female voice
1220.wav,291872.0,0,10.944,1,3,4,Female voice
1221.wav,206555.0,0,6.784,1,3,4,Female voice
1222.wav,229300.0,0,6.784,1,3,4,Female voice
1223.wav,260062.0,0,5.888,1,3,4,Female voice
1224.wav,229082.0,0,4.736,1,3,4,Female voice
1225.wav,291820.0,0,6.656,1,3,4,Female voice
1226.wav,208280.0,0,7.104,1,3,4,Female voice
1227.wav,206734.0,0,4.928,1,3,4,Female voice
1228.wav,228111.0,0,4.16,1,3,4,Female voice
1229.wav,271501.0,0,5.376,1,3,4,Female voice
123.wav,247726.0,0,5.376,1,3,4,Female voice
1230.wav,264080.0,0,4.736,1,3,4,Female voice
1231.wav,226988.0,0,4.288,1,3,4,Female voice
1232.wav,267443.0,0,6.976,1,3,4,Female voice
1233.wav,225188.0,0,3.968,1,3,4,Female voice
1234.wav,246283.0,0,3.968,1,3,4,Female voice
1235.wav,273361.0,0,4.096,1,3,4,Female voice
1236.wav,253055.0,0,6.848,1,3,4,Female voice
1237.wav,204201.0,0,3.968,1,3,4,Female voice
1238.wav,245463.0,0,5.376,1,3,4,Female voice
1239.wav,250530.0,0,5.504,1,3,4,Female voice
124.wav,206178.0,0,4.096,1,3,4,Female voice
1240.wav,207409.0,0,7.168,1,3,4,Female voice
1241.wav,299448.0,0,4.544,1,3,4,Female voice
1242.wav,203882.0,0,4.928,1,3,4,Female voice
1243.wav,244630.0,0,4.288,1,3,4,Female voice
1244.wav,246572.0,0,7.552,1,3,4,Female voice
1245.wav,253182.0,0,4.928,1,3,4,Female voice
1246.wav,200041.0,0,7.68,1,3,4,Female voice
1247.wav,255404.0,0,16.512,1,3,4,Female voice
1248.wav,258154.0,0,6.144,1,3,4,Female voice
1249.wav,225427.0,0,4.288,1,3,4,Female voice
125.wav,227326.0,0,5.888,1,3,4,Female voice
1250.wav,210920.0,0,20.736,1,3,4,Female voice
1251.wav,201015.0,0,4.48,1,3,4,Female voice
1252.wav,243431.0,0,6.72,1,3,4,Female voice
1253.wav,261222.0,0,5.248,1,3,4,Female voice
1254.wav,233849.0,0,6.144,1,3,4,Female voice
